CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS,,,,,,,,,
CHEMBL216493	361304	CHEMBL216493	361304		37	271.32	1.08	52.65	0	O=C1N[C@@H]2CCCN2C(=O)[C@@H]3Cc4ccccc4CN13	1777931	Activity					Activity				Not Active		0	BAO_0000375			408904	CHEMBL909428	B	Inhibition of human estrogen sulfotransferase	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			31831	CHEMBL1137329	17154507	J. Med. Chem.	2006	49	23	6768					,,,,,,,,,
CHEMBL83	6968	CHEMBL83	6968	TAMOXIFEN	tamoxifen	371.52	6	12.47	1	CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3	6074800	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1743300	1122120	CHEMBL1743300	1122120		4-hydroxy-estrone	286.37	3.52	57.53	0	C[C@]12CC[C@H]3[C@@H](CCc4c(O)c(O)ccc34)[C@@H]1CCC2=O	6074797	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1743301	1122121	CHEMBL1743301	1122121		4-hydroxylonazolac	328.76	3.53	75.35	0	OC(=O)Cc1cn(nc1c2ccc(Cl)cc2)c3ccc(O)cc3	6074801	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL467987	488841	CHEMBL467987	488841		2-hydroxy-estradiol	288.39	3.31	60.69	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)c(O)cc34)[C@@H]1CC[C@@H]2O	6074796	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL112118	185258	CHEMBL112118	185258		1	621.11	6.9	93.62	2	Oc1c(Br)cc(\C=N\OCCCCCO\N=C\C2=COc3c(Cl)cc(Cl)cc3C2=O)cc1Br	220364	IC50	=	250	nM	6.6	IC50	=	250	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67842	CHEMBL679630	B	Compound was tested for inhibition against estrogen sulfotransferase (EST), a human cytosolic sulfotransferase	1	Scientific Literature				Autocuration	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	8	Homologous protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,
CHEMBL112118	185258	CHEMBL112118	185258		1	621.11	6.9	93.62	2	Oc1c(Br)cc(\C=N\OCCCCCO\N=C\C2=COc3c(Cl)cc(Cl)cc3C2=O)cc1Br	220363	Inhibition	=	100	%		Inhibition	=	100	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	67844	CHEMBL873654	B	Inhibitory activity of compound was determined against estrogen sulfotransferase at 100 uM	1	Scientific Literature				Autocuration	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	8	Homologous protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL113219	184862	CHEMBL113219	184862		2	587.21	6.05	136.76	2	Oc1c(\C=N\OCCCCCO\N=C\C2=COc3c(Cl)cc(Cl)cc3C2=O)cc(Br)cc1[N+](=O)[O-]	194275	IC50	=	3000	nM	5.52	IC50	=	3	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67843	CHEMBL679631	B	Compound was tested for inhibition against estrogen sulfotransferase (EST), a human cytosolic sulfotransferase.	1	Scientific Literature				Autocuration	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	8	Homologous protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,
CHEMBL113219	184862	CHEMBL113219	184862		2	587.21	6.05	136.76	2	Oc1c(\C=N\OCCCCCO\N=C\C2=COc3c(Cl)cc(Cl)cc3C2=O)cc(Br)cc1[N+](=O)[O-]	194274	Inhibition	=	100	%		Inhibition	=	100	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	67845	CHEMBL682287	B	Inhibitory activity of compound was determined against human estrogen sulfotransferase at 100 uM	1	Scientific Literature				Autocuration	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	8	Homologous protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL122617	201964	CHEMBL122617	201964	1-NAPHTHOL	1-naphthol	144.17	2.55	20.23	0	Oc1cccc2ccccc12	6074804	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL438632	361286	CHEMBL438632	361286		28	365.43	2.05	70.67	0	O=C1N[C@@H](Cc2ccccc2)C(=O)N3C[C@@H](C[C@H]3N1)OCc4ccccc4	1777933	Activity					Activity				Not Active		0	BAO_0000375			408904	CHEMBL909428	B	Inhibition of human estrogen sulfotransferase	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			31831	CHEMBL1137329	17154507	J. Med. Chem.	2006	49	23	6768					,,,,,,,,,
CHEMBL1627343	1050234	CHEMBL1627343	1050234	2-HYDROXYESTRONE	2-hydroxy-estrone	286.37	3.52	57.53	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)c(O)cc34)[C@@H]1CCC2=O	6074795	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL3527569	1925277	CHEMBL3527569	1925277		M25	450.45	3.35	128.04	0	C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OS(=O)(=O)O	15469950	Drug metabolism					Drug metabolism				metabolite_detected		0				1483857	CHEMBL3540072	A	Activity of human SULT1E1 assessed as compound formation treated with 2 and 20 uM brivanib for 30 mins by LC/MS analysis in presence of PAPS	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			92057	CHEMBL3526086	21989950	Drug Metab. Dispos.	2012	40	1	219					,,,,,,,,,
CHEMBL411	860	CHEMBL411	860	DIETHYLSTILBESTROL	diethylstilbestrol	268.36	4.83	40.46	0	CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2	6074799	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL377300	343041	CHEMBL377300	343041	BRIVANIB	Brivanib	370.38	3.52	84.67	0	C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C	15469945	Drug metabolism					Drug metabolism				metabolite_detected		0				1483852	CHEMBL3539756	A	Drug metabolism assessed as human SULT1E1-mediated (R)-1-(4-(4-fluoro-2-methyl-1H-indol-5-yloxy)-5-methylpyrrolo[1,2-f][1,2,4]triazin-6-yloxy)propane-2-sulfonic acid formation at 2 and 20 uM for 30 mins by LC/MS analysis in presence of PAPS	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			92057	CHEMBL3526086	21989950	Drug Metab. Dispos.	2012	40	1	219					,,,,,,
CHEMBL384032	361272	CHEMBL384032	361272		36	245.28	.6	61.44	0	C[C@@H]1NC(=O)NC2Cc3ccccc3CN2C1=O	1777935	Activity					Activity				Not Active		0	BAO_0000375			408904	CHEMBL909428	B	Inhibition of human estrogen sulfotransferase	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			31831	CHEMBL1137329	17154507	J. Med. Chem.	2006	49	23	6768					,,,,,,,,,
CHEMBL385732	361285	CHEMBL385732	361285		14	199.25	.13	61.44	0	CC(C)C[C@@H]1NC(=O)NCN(C)C1=O	1777934	Activity					Activity				Not Active		0	BAO_0000375			408904	CHEMBL909428	B	Inhibition of human estrogen sulfotransferase	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			31831	CHEMBL1137329	17154507	J. Med. Chem.	2006	49	23	6768					,,,,,,,,,
CHEMBL387087	361295	CHEMBL387087	361295		33	365.43	1.74	72.88	0	O[C@@H]1C[C@H]2N(Cc3ccccc3)C(=O)N[C@@H](Cc4ccccc4)C(=O)N2C1	1777932	Activity					Activity				Not Active		0	BAO_0000375			408904	CHEMBL909428	B	Inhibition of human estrogen sulfotransferase	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			31831	CHEMBL1137329	17154507	J. Med. Chem.	2006	49	23	6768					,,,,,,,,,
CHEMBL691	31241	CHEMBL691	31241	ETHINYL ESTRADIOL	ethinyl estradiol	296.41	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C	6074792	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1402	339327	CHEMBL1402	339327	4-HYDROXYTORMIFENE	4-OH TOR	421.97	5.92	32.7	1	CN(C)CCOc1ccc(cc1)\C(=C(\CCCl)/c2ccccc2)\c3ccc(O)cc3	15463720	Km	=	6400	nM		Km(app)	=	6.4	uM			0	BAO_0000477	UO_0000065	http://www.openphacts.org/units/Nanomolar	1481911	CHEMBL3540602	A	Activity of human SULT1E1 expressed in escherichia coli assessed as enzyme-mediated 4-(4-chloro-1-(4-(2-(dimethylamino)ethoxy)phenyl)-2-phenylbut-1-enyl)phenyl hydrogen sulfate formation after 15 mins by Michaelis-Menten equation in presence of 20 uM PAPS	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			92135	CHEMBL3525912	22434874	Drug Metab. Dispos.	2012	40	6	1210					,,,,,,,,,
CHEMBL1402	339327	CHEMBL1402	339327	4-HYDROXYTORMIFENE	4-OH TOR	421.97	5.92	32.7	1	CN(C)CCOc1ccc(cc1)\C(=C(\CCCl)/c2ccccc2)\c3ccc(O)cc3	15463717	Vmax	=	5.5	nmol/min		Vmax	=	5.5	nmol/min			0	BAO_0000586			1481914	CHEMBL3540605	A	Activity of human SULT1E1 expressed in escherichia coli assessed as enzyme-mediated 4-(4-chloro-1-(4-(2-(dimethylamino)ethoxy)phenyl)-2-phenylbut-1-enyl)phenyl hydrogen sulfate formation measured per mg of protein after 15 mins by Michaelis-Menten equation in presence of 20 uM PAPS	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			92135	CHEMBL3525912	22434874	Drug Metab. Dispos.	2012	40	6	1210					,,,,,,,,,
CHEMBL1405	342897	CHEMBL1405	342897	ESTRONE	17-beta-estrone	270.37	3.82	37.3	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O	6074791	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1405	342897	CHEMBL1405	342897	ESTRONE	17-beta-estrone	270.37	3.82	37.3	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O	6074793	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL90593	149457	CHEMBL90593	149457	PRASTERONE	Dehydroepiandrosterone	288.43	3.88	37.3	0	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O	6074803	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL194749	327938	CHEMBL194749	327938		4a	256.39	3.9	20.23	0	C[C@]12CC[C@H]3[C@@H](CCc4ccccc34)[C@@H]1CC[C@@H]2O	963296	Ki	=	16300	nM	4.79	Ki app	=	16.3	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	67848	CHEMBL681340	B	Compound was tested for inhibition of porcine endometrial estrogen sulfotransferase	1	Scientific Literature				Autocuration	BAO_0000357	14000	CHEMBL3811	SINGLE PROTEIN	Q95MF8	Estrogen sulfotransferase	Sus scrofa	8	Homologous protein			8919	CHEMBL1123509	3457954	J. Med. Chem.	1986	29	5	692					,,,,,,,,,
CHEMBL1627562	1050453	CHEMBL1627562	1050453		11b	301.39	3.81	63.37	0	C[C@]12CC[C@H]3[C@@H](CCc4ccc(cc34)[N+](=O)[O-])[C@@H]1CC[C@@H]2O	977230	Ki	=	9760	nM	5.01	Ki app	=	9.76	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	67848	CHEMBL681340	B	Compound was tested for inhibition of porcine endometrial estrogen sulfotransferase	1	Scientific Literature				Autocuration	BAO_0000357	14000	CHEMBL3811	SINGLE PROTEIN	Q95MF8	Estrogen sulfotransferase	Sus scrofa	8	Homologous protein			8919	CHEMBL1123509	3457954	J. Med. Chem.	1986	29	5	692					,,,,,,,,,
CHEMBL1627565	1050456	CHEMBL1627565	1050456		11a	301.39	3.81	63.37	0	C[C@]12CC[C@H]3[C@@H](CCc4c3cccc4[N+](=O)[O-])[C@@H]1CC[C@@H]2O	971090	Ki	=	2430	nM	5.61	Ki app	=	2.43	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	67848	CHEMBL681340	B	Compound was tested for inhibition of porcine endometrial estrogen sulfotransferase	1	Scientific Literature				Autocuration	BAO_0000357	14000	CHEMBL3811	SINGLE PROTEIN	Q95MF8	Estrogen sulfotransferase	Sus scrofa	8	Homologous protein			8919	CHEMBL1123509	3457954	J. Med. Chem.	1986	29	5	692					,,,,,,,,,
CHEMBL1627683	1050574	CHEMBL1627683	1050574		10b	274.38	4.04	20.23	0	C[C@]12CC[C@H]3[C@@H](CCc4ccc(F)cc34)[C@@H]1CCC2O	953206	Ki	=	13600	nM	4.87	Ki app	=	13.6	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	67848	CHEMBL681340	B	Compound was tested for inhibition of porcine endometrial estrogen sulfotransferase	1	Scientific Literature				Autocuration	BAO_0000357	14000	CHEMBL3811	SINGLE PROTEIN	Q95MF8	Estrogen sulfotransferase	Sus scrofa	8	Homologous protein			8919	CHEMBL1123509	3457954	J. Med. Chem.	1986	29	5	692					,,,,,,,,,
CHEMBL1627685	1050576	CHEMBL1627685	1050576		12	269.39	3.69	43.09	0	C[C@]12CC[C@H]3[C@@H](CCc4c(N)cccc34)[C@@H]1CCC2=O	983525	Ki	=	10510	nM	4.98	Ki app	=	10.51	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	67848	CHEMBL681340	B	Compound was tested for inhibition of porcine endometrial estrogen sulfotransferase	1	Scientific Literature				Autocuration	BAO_0000357	14000	CHEMBL3811	SINGLE PROTEIN	Q95MF8	Estrogen sulfotransferase	Sus scrofa	8	Homologous protein			8919	CHEMBL1123509	3457954	J. Med. Chem.	1986	29	5	692					,,,,,,,,,
CHEMBL1627689	1050580	CHEMBL1627689	1050580		9b	271.4	3.49	46.25	0	C[C@]12CC[C@H]3[C@@H](CCc4ccc(N)cc34)[C@@H]1CCC2O	968553	Ki	=	7510	nM	5.12	Ki app	=	7.51	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	67848	CHEMBL681340	B	Compound was tested for inhibition of porcine endometrial estrogen sulfotransferase	1	Scientific Literature				Autocuration	BAO_0000357	14000	CHEMBL3811	SINGLE PROTEIN	Q95MF8	Estrogen sulfotransferase	Sus scrofa	8	Homologous protein			8919	CHEMBL1123509	3457954	J. Med. Chem.	1986	29	5	692					,,,,,,,,,
CHEMBL1627690	1050581	CHEMBL1627690	1050581		6	272.36	4.25	17.07	0	C[C@]12CC[C@H]3[C@@H](CCc4c(F)cccc34)[C@@H]1CCC2=O	977231	Ki	=	14800	nM	4.83	Ki app	=	14.8	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	67848	CHEMBL681340	B	Compound was tested for inhibition of porcine endometrial estrogen sulfotransferase	1	Scientific Literature				Autocuration	BAO_0000357	14000	CHEMBL3811	SINGLE PROTEIN	Q95MF8	Estrogen sulfotransferase	Sus scrofa	8	Homologous protein			8919	CHEMBL1123509	3457954	J. Med. Chem.	1986	29	5	692					,,,,,,,,,
CHEMBL1627697	1050588	CHEMBL1627697	1050588		9a	271.4	3.49	46.25	0	C[C@]12CC[C@H]3[C@@H](CCc4c(N)cccc34)[C@@H]1CCC2O	971091	Ki	=	11900	nM	4.92	Ki app	=	11.9	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	67848	CHEMBL681340	B	Compound was tested for inhibition of porcine endometrial estrogen sulfotransferase	1	Scientific Literature				Autocuration	BAO_0000357	14000	CHEMBL3811	SINGLE PROTEIN	Q95MF8	Estrogen sulfotransferase	Sus scrofa	8	Homologous protein			8919	CHEMBL1123509	3457954	J. Med. Chem.	1986	29	5	692					,,,,,,,,,
CHEMBL1627698	1050589	CHEMBL1627698	1050589		Estra-1,3,5(10)-trien-17-one	254.37	4.11	17.07	0	C[C@]12CC[C@H]3[C@@H](CCc4ccccc34)[C@@H]1CCC2=O	969673	Ki	=	25100	nM	4.6	Ki app	=	25.1	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	67848	CHEMBL681340	B	Compound was tested for inhibition of porcine endometrial estrogen sulfotransferase	1	Scientific Literature				Autocuration	BAO_0000357	14000	CHEMBL3811	SINGLE PROTEIN	Q95MF8	Estrogen sulfotransferase	Sus scrofa	8	Homologous protein			8919	CHEMBL1123509	3457954	J. Med. Chem.	1986	29	5	692					,,,,,,,
CHEMBL1627977	1050868	CHEMBL1627977	1050868		10a	274.38	4.04	20.23	0	C[C@]12CC[C@H]3[C@@H](CCc4c(F)cccc34)[C@@H]1CC[C@@H]2O	964711	Ki	=	10200	nM	4.99	Ki app	=	10.2	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	67848	CHEMBL681340	B	Compound was tested for inhibition of porcine endometrial estrogen sulfotransferase	1	Scientific Literature				Autocuration	BAO_0000357	14000	CHEMBL3811	SINGLE PROTEIN	Q95MF8	Estrogen sulfotransferase	Sus scrofa	8	Homologous protein			8919	CHEMBL1123509	3457954	J. Med. Chem.	1986	29	5	692					,,,,,,,,,
CHEMBL1159897	641436	CHEMBL1159897	641436		6	647.47	5.74	132.13	2	Cc1c(c2ccc(OS(=O)(=O)O)cc2)n(Cc3c(F)c(F)c(F)c(F)c3F)c4cc(OS(=O)(=O)O)cc(c14)C(F)(F)F	522897	IC50	=	80000	nM	4.1	IC50	=	80	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	53128	CHEMBL665849	B	Inhibitory activity against dehydroepiandrosterone sulfatase (DHA-STS)	1	Scientific Literature				Autocuration	BAO_0000357	17057	CHEMBL3007	SINGLE PROTEIN	P15709	Alcohol sulfotransferase	Rattus norvegicus	8	Homologous protein			13848	CHEMBL1129755	8691463	J. Med. Chem.	1996	39	7	1349					,,,,,,,,,
CHEMBL11185	8694	CHEMBL11185	8694		14	255.25	.68	99.6	0	CC1=CC(=O)Oc2cc(OS(=O)(=O)N)ccc12	540157	Inhibition	=	93.6	%		Inhibition	=	93.6	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	53129	CHEMBL665850	B	In vivo inhibition against dehydroepiandrosterone sulfatase (DHA-STS) in placental microsomes	1	Scientific Literature				Autocuration	BAO_0000218	17057	CHEMBL3007	SINGLE PROTEIN	P15709	Alcohol sulfotransferase	Rattus norvegicus	8	Homologous protein			13848	CHEMBL1129755	8691463	J. Med. Chem.	1996	39	7	1349					,,,,,,,,,
CHEMBL122708	201043	CHEMBL122708	201043	EMATE	3	349.45	2.69	86.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(OS(=O)(=O)N)ccc34)[C@@H]1CCC2=O	512474	Inhibition	>	99	%		Inhibition	>	99	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	53127	CHEMBL857574	B	In vivo inhibition against dehydroepiandrosterone sulfatase (DHA-STS) in rat liver.	1	Scientific Literature				Autocuration	BAO_0000218	17057	CHEMBL3007	SINGLE PROTEIN	P15709	Alcohol sulfotransferase	Rattus norvegicus	8	Homologous protein			13848	CHEMBL1129755	8691463	J. Med. Chem.	1996	39	7	1349					,,,,,,,,,
CHEMBL201333	338312	CHEMBL201333	338312		9	272.18	-1.98	118.89	0	O[C@H]1[C@H](O)[C@H](CN[C@@H]1NC(=O)C(F)(F)F)C(=O)O	1730509	Activity					Activity				Not Determined		0	BAO_0000375			330943	CHEMBL862235	F	Inhibition of HS 2-O-ST activity in CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL201333	338312	CHEMBL201333	338312		9	272.18	-1.98	118.89	0	O[C@H]1[C@H](O)[C@H](CN[C@@H]1NC(=O)C(F)(F)F)C(=O)O	1730508	Inhibition					Inhibition				Not Determined		0	BAO_0000376			330942	CHEMBL862234	F	Inhibition of sulfate transfer by HS 2-O-ST from CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL201657	338302	CHEMBL201657	338302		8	218.21	-2.53	118.89	0	CC(=O)N[C@H]1NC[C@@H]([C@H](O)[C@@H]1O)C(=O)O	1730460	Activity					Activity				Not Determined		0	BAO_0000375			330943	CHEMBL862235	F	Inhibition of HS 2-O-ST activity in CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
