"SUPPORTING INFORMATION
TREND ANALYSIS OF A DATABASE OF INTRAVENOUS PHARMACOKINETIC PARAMETERS IN HUMANS FOR 670 DRUG COMPOUNDS
248,Exatecan (acid),276680-63-8,0.44,0.96,NF,7.6,6.7,"Royce ME, Rowinsky EK, Hoff PM, Coyle J, DeJager R, Pazdur R, and Saltz LB (2004) A phase II study of intravenous exatecan mesylate (DX-8951f) administered daily for five days every three weeks to patiets with metastatic adenocarcinoma of the colon or rectum.  Invest. New Drugs 22: 53-61.",PK data are for ring-opened acid form
249,Famotidine,76824-35-6,1.2,6.6,0.84,3.0,2.8,"Yeh KC, Chremos AN, Lin JH, Constanzer ML, Kanovsky SM, Hucker HB, Antonello J, Vlasses P, Ryan JR, and Williams RL (1987) Single-dose pharmacokinetics and bioavailability of famotidine in man.  Results of multicenter collaborative studies.  Biopharm. Drug Dispos. 8: 549-560.",VDss calculated from C vs t data obtained by digitization of the plots provided in the reference.
250,Felodipine,72509-76-3,4.4,11,0.0036,6.7,10,"Edgar B, Regardh CG, Johnsson G, Johansson L, Lundborg P, Lofberg I, and Ronn O (1985) Felodipine kinetics in healthy men.  Clin. Pharmacol. Ther. 38: 305-211.","VDss calculated from compartmental parameters provided in the reference by Edgar, et al., 1985."
251,Fenoterol,13392-18-2,1.2,29,0.53,0.69,0.87,"Warnke K, Hildebrandt R, Gunther K, Langen U, and Gundert-Remy U (1992) The pharmacokinetics of the beta2-adrenoreceptor agonist fenoterol in healthy women.  Eur. J. Clin. Pharmacol.  43: 663-665.  Heel RC, Brigden RN, Speight TM, and Avery GS (1978) Fenoterol: a review of its pharmacological properties and therapeutic efficacy in asthma.  Drugs 15: 3-32.","Study subjects all women, so a body weight of 55 kg was assumed."
252,Fenoximone,77671-31-9,1.8,29,0.30,1.0,1.0,"Alken RG, Belz GG, Haegele KD, Meinicke T, and Schechter PJ (1984) Kinetics of fenoximone, a new cardiotonic, in healthy subjects. Clin. Pharmacol. Ther. 36: 209-216.  Hook RH, Boxenbaum H, Thompson GA, and Okerholm RA (1988) Human serum and plasma protein binding of enoximone and its sulfoxide metabolite.  J. Pharm. Sci. 77: 1012-1017.  ",
253,Fenspiride,5053-06-5,3.0,2.6,NF,19,14,"Montes B, Catalan M, Roces A, Jeanniot JP, and Honorato JM (1993) Single-dose pharmacokinetics of fenspiride hydrochloride: phase I clinical trial.  Eur. J. Clin. Pharmacol. 45: 169-172.  ",VDss calculated from C vs t data included in the reference.
254,Fentanyl,437-38-7,0.89,4.7,0.16,3.2,3.0,"Fung DL and Eisele JH (1980) Fentanyl pharmacokinetics in awake volunteers.  J. Clin. Pharmacol.  20: 652-658.  Schleimer R, Benjamani E, Eisele J, and Henderson G (1977) Pharmacokinetics of fentanyl as determined by radioimmunoassay.  Clin. Pharmacol. Ther.  23: 188-194.  Meuldermans WEG, Hurkmans RMA, and Heykants JJP (1982) Plasma protein binding and distribution of fentanyl, sufentanil, alfentanil and lofentanil in blood.    Arch. Int. Pharmacodyn. Ther. 257: 4-19.",
255,Finasteride,98319-26-7,1.1,2.4,0.095,7.6,6.0,"Steiner JF (1996) Clinical pharmacokinetics and pharmacodynamics of finasteride.  Clin. Pharmacokinet. 30: 16-27.  Carlin JR, Hoglund P, Eriksson LO, Christofalo P, Gregoire SL, Taylor AM, and Andersson KE (1992) Disposition and pharmacokinetics of [14C]finasteride after oral administration in humans.  Drug Metab. Dispos. 20: 148-155",
256,Flavopiridol,146426-40-6,1.5,6.1,0.06,4.0,5.2,"Zhai S Sausville EA, Senderowicz AM, Ando Y, Headlee D, Messmann RA, Arbuck S, Murgo AJ, Melillo G, Fuse E, and Figg WD (2003) Clinical pharmacology and pharmacogenetics of flavopiridol 1-h i.v. infusion in patients with refractory neoplasms.  Anti-Cancer Drugs. 14: 125-135.  Rudek MA, Bauer KS, Lush RM, Stinson SF,  Senderowicz AM, Headlee DJ, Arbuck SG,  Cox MC, Murgo AJ, Sausville EA, and Figg WD (2003) Clinical pharmacology of flavopiridol following a 72-hour continuous infusion.  Ann. Pharmacother. 37: 1369-1374. ",
257,Flecainide,54143-55-4,6.1,4.9,0.52,21,12,"Wang T, Siddoway LA, Thompson KA, Conard GJ, Bergstrand RH, Kvam D, Roden DM, and Woosley RL (1988) The development and testing of intravenous dosing regimens: application to flecainide for teh suppression of ventricular arrhythmias.  Clin. Pharmacol. Ther. 43: 499-508.  Tjandra-Maga TB, Verbesselt R, Van Hecken A, Mullie A, and DeSchepper PJ (1986) Flecainide: single and multiple oral dose kinetics, absolute bioavailability and effect of food and antacid in man.  Br. J. Clin. Pharmacol. 22: 309-316.  Munafo A, Buchlin T, Tuto D, and Biollaz J (1992) The effect of low dose quinidine on the disposition of flecainide in healthy volunteers.  Eur. J. Clin. Pharmacol. 43: 441-443.  Johnston A, Muhiddin KA, and Hamer J (1982) Serum protein binding of flecainide.  Br. J. Clin. Pharmacol. 13: 606P.","VDss from the reference by Wang, et al, was calculated using the compartmental parameters reported in the reference."
258,Fleroxacin,79660-72-3,1.6,2.4,0.73,11,8.6,"Weidekamm E, Portmann R, Suter K, Partos C, Dell D, and Lucker PW (1987) Single- and multiple-dose pharmacokinetics of fleroxacin, a trifluorinated quinolone, in humans.  Antimic. Ag. Chemother. 31: 1909-1914.  Bergogne-Berezin E (2002) Clinical role of protein binding of quinolones.  Clin. Pharmacokinet. 41: 741-750.",
259,Flucloxacillin,5250-39-5,0.19,2.4,0.043,1.3,1.4,"Adam D, Koeppe P, and Heilmann (1983) Pharmacokinetics of amoxicillin and flucloxacillin following the simultaneous intravenous administration of 4 g and 1 g respectively.  Infection  11: 150-154.  Bergan T, Engeset A, Olszewski W, Oestby N, and Solberg R (1986) Extravascular penetration of highly protein-bound flucloxacillin.  Antimic. Agents Chemother. 30: 729-732.  Roder BL, Frimodt-Moller, Espersen F, and Rasumussen SN (1995) Dicloxacillin and flucloxacillin: pharmacokinetics, protein binding and serum bacteriocidal titers in healthy subjects after oral administration.  Infection 23: 107-112.",
260,Fluconazole,86386-73-4,0.75,0.31,0.89,40,30,"Foulds G, Wajszczuk C, Weidler DJ, Garg DJ, and Gibson P (1988) Steady state parenteral kinetics of fluconazole in man.  Ann. N.Y. Acad. Sci. 544: 427-30.  Humphrey MJ, Jevons S, and Tarbit MH (1985) Pharmacokinetic evaluation of UK-49,858, a metabolically stable triazole antifungal drug, in animals and humans. Animic. Agents Chemother. 28: 648-653.",
261,Flucytosine,2022-85-7,0.68,2.0,1.0,5.7,4.2,"Cutler RE, Blair AD, and Kelly MR (1978) Flucytosine kinetics in subjects with normal and impaired renal function.  Clin. Pharmacol. Ther. 24; 333-342.  Lee KJ, Mower R, Hollenbeck T, Castelo J, Johnson N, Gordon P, Sinko PJ, Holme K, and Lee YH (2003) Modulation of nonspecific binding in ultrafiltration protein binding studies.  Pharm. Res. 20: 1015-1021.",
262,Fludarabine,21679-14-1,2.2,3.2,0.76,12,11,"Kuo GM, Boumpas DT, Illei GG, Yarboro C, Pucino F, and Burstein AH (2001) Fludarabine pharmacokinetics after subcutaneous and intravenous administration in patients with lupus nephritis. Pharmacother. 21: 528-533.  Knebel W, David JC, Sanders WD, Fessler B, Yarboro C, Pucino F, and Boumpas DT (1998) The pharmacokinetics and pharmacodynamics of fludarabine in rheumatoid arthritis.  Pharmacotherapy 18: 1124-1229.   Fludara Product Label","Data from Kuo, et al were digitized prior to calculation of VDss.  Micro rate constants from Knebel were used to calculated VDss."
263,Flumazenil,78755-81-4,0.80,16,0.58,1.0,0.78,"Janssen U, Walker S, Maier K, von Gaisberg U, and Klotz U (1989) Flumazenil disposition and elimination in cirrhosis.  Clin. Pharmacol. Ther.  46: 317-323. Pomier-Layrargues G, Giguere JF, Lavoie J, Willems B, and Butterworth RF (1989) Pharmacokinetics of benzodiazepine antagonist RO 15-1788 in cirrhotic patients with moderate or severe liver dysfunction.  Hepatology  10: 969-972.  Klotz U, Ziegler G, and Reimann IW (1984)  Pharmacokinetics of the selective benzodiazepine antagonist Ro 15-1788 in man.  Eur. J. Clin. Pharmacol. 27: 115-117. ",
264,Flunitrazepam,1622-62-4,1.9,1.4,0.17,23,25,"Kangas L, Kanto J, and Pakkanen A (1982) A pharmacokinetic and pharmacodynamic study of flunitrazepam.  Int. J. Clin. Pharmacol. Ther. Toxicol.  20: 585-588.  Lucek RW and Coutinho CB (!976) The role of substituents in the hydrophobic binding of the 1,4-benzodiazepines by human plasma proteins.  Molec. Pharmacol. 12:  612-619.",VDss calculated from C vs t data obtained by digitization of the plot included in the reference.
265,Fluorescein,2321-07-5,0.14,1.3,0.11,1.8,1.6,"Larsen M, Loft S, Hommel E, and Lund-Andersen H (1988) Fluorescein and fluorescein glucuronide in plasma after intravenous injection of fluorescein.  Acta Opthamol. 66: 427-432.  ",Pharmacokinetic parameters were calculated from C vs t data obtained by digitization of the plot provided in the reference.
266,"Fluorouracil, 5-",51-21-8,0.23,26,0.64,0.15,0.12,"Port RE, Daniel B, Ding RW, and Herrmann R (1991) Relative importance of dose, body surface area, sex, and age for 5-flurouracil clearance.  Oncology 48: 277-281.  Schaaf LJ, Dobbs BR, Edwards IR, and Perrier DG (1987) Nonlinear pharmacokinetic characteristics of 5-fluorouracil (5-FU) in colorectal cancer patients.  Eur. J. Clin. Pharmacol. 32: 411-418.  Esposito M, Rosso R, and Santi L (1974) Plasma protein binding of antineoplastic drugs in rats and humans.  IRCS Library Compendium 2: 1180.",5-FU shows dose dependent kinetics; low dose data cited.
267,Flupirtine,56995-20-1,1.1,1.6,0.15,11,8.5,Hlavica VP and Niebch G (1985) Untersuchungen zur pharmakokinetik und biotransformation des analgetikums flupirtin beim menschen.  Arz. Forsch. 35: 67-74. ,VDss calculated from C vs t data obtained by digitization of the plots in the reference.
268,Fluticasone propionate,80474-14-2,3.6,17,0.10,3.9,6.0,"Brutsche MH, Brutsche IC, Munavvar M, Langley SJ, Masterson CM, Daley-Yates PT, Brown R, Custovic A., and Woodcock A (2000) Comparison of pharmacokinetics and systemic effects of inhaled fluticasone propionate in patients with asthma and healthy volunteers: a randomised crossover study.  Lancet  356: 556-561.  Mackie AE, Ventresca GP, Fuller RW, and Bye A (1996) Pharmacokinetics of intravenous fluticasone propionate in healthy subjects.  Br. J. Clin. Pharmacol. 41: 539-542.",
269,Fluvastatin,93957-54-1,0.42,16,0.0079,0.44,0.70,"Tse F L; Jaffe J M; Troendle A  Pharmacokinetics of fluvastatin after single and multiple doses in normal volunteers.    Journal of clinical pharmacology  (1992),  32(7),  630-8.  Tse FLS, Nickerson DF, and Yardley WS (1993) Binding of fluvastatin to blood cells and plasma proteins.  J. Pharm. Sci. 82: 942-947.",
270,Folinic acid,58-05-9,0.25,5.8,0.087,0.80,1.3,"Greiner PO, Zittoun J, Marquet J, and Cheron JM (1989) Pharmacokinetics of (-)-folinic acid after oral and intravenous administration of the racemate. Br. J. Clin. Pharmacol. 28: 289-295.  Christophidis N, Louis WJ, Lucas I, Moon W, and Vajda FJ (1981) Renal clearance of methotrexate in man during high-dose oral and intravenous infusion therapy.  Cancer Chemother Pharmacol. 6: 59-64.  ",Data from (-) enantiomer used.
271,Foscarnet,4428-95-9,0.50,2.1,0.85,4.0,4.7,"Aweeka FT, Gambertoglio JG, Kramer F, van der Horst C, Polsky B, Jayewardene A, Lizak P, Emrick L, Tong W, and Jacobson MA (1995) Foscarnet and ganciclovir pharmacokinetics during concomitant or alternating maintenance therapy for AIDS-related cytomegalovirus retinitis.    Clin. Pharmacol. Ther. 57: 403-412.  Sjovall J, Bergdahl S, Movin G, Ogenstad S, and Saarimaki M (1989) Pharmacokinetics of foscarnet and distribution to cerebrospinal fluid after intravenous infusion in patients with human immunodeficiency virus infection.  Antimic. Agents Chemother. 33: 1023-1031.",Long terminal phase t1/2 of 88 h reported in Sjovall with a 3-compartment model.
272,Fosfluconazole,194798-83-9,0.15,1.3,0.042,2.0,2.1,"Sobue S, Tan K,  Layton G, Leclerc V, and Weil A (2004) The effects of renal impairment on the pharmacokinetics and safety of fosfluconazole and fluconazole following a single intravenous bolus injection of fosfluconazole.  Br. J. Clin. Pharmacol. 57: 773-784.",
273,Fosfomycin,23155-02-4,0.32,2.0,1.0,2.7,1.9,"Goto M, Sugiyama M, Nakajima S, and Yamashina H (1981) Fosfomycin kinetics after intravenous and oral administration to human volunteers.    Antimic. Agents Chemother. 20: 393-397.  Potel G, Meignier M, Baron D, Reynaud A, Touze MD, and Cortieu AL (1989) Pharmacokinetics of fosfomycin in normal and burn patients.  Effect of probenecid.  Drugs Exptl. Clin. Res. 15: 177-184.  Kestle DG and Kirby WMM (1970) Clinical pharmacology and in vitro activity of phosphonomycin.  Antimic. Agents Chemother. 332-337 (Chem Abstr. 75:62036).",
274,Fosinoprilat,95399-71-6,0.13,0.32,0.006,6.8,9.4,"Kostis JB, Garland WT, Delaney C, Norton J, and Liao WC (1995) Fosinopril: pharmacokinetics and pharmacodynamics in congestive heart failure.  Clin. Pharmacol. Ther. 58: 660-665",
275,Fostriecin,87810-56-8,0.086,1.2,NF,1.2,1.5,"de Jong RS, Mulder NH, Uges DRA, Sleijfer DT, Hoppener FJP, Groen HJM, Willemse PHB, van der Graaf WTA, and de Vries EGE (1999) Phase I and pharmacokinetic study of the topoisomerase II catalytic inhibitor fostriecin.  Br. J. Cancer 79: 882-887.",
276,Frovatriptan,158747-02-5,3.6,2.5,0.85,22,24,"Buchan P, Keywood C, Wade A, and Ward C (2002) Clinical pharmacokinetics of frovatriptan.  Headache  42(Suppl 2): s54-s62.",
277,Furosemide,54-31-9,0.12,1.6,0.012,1.3,2.5,"Smith DE, Lin ET, and Benet LZ (1980) Absorption and disposition of furosemide in healthy volunteers, measured with a metabolite-specific assay.  Drug Metab. Dispos. 8: 337-342.  Hammerlund MM, Paalzow LK, and Odlind B (1984) Pharmacokinetics of furosemide in man after intravenous and oral administration.  Application of moment analysis. Eur. J. Clin. Pharmacol. 26: 197-207",
278,Gabapentin,60142-96-3,0.71,1.7,0.97,7.0,5.3,"Vollmer KO, Anhut H, Thomann P, Wagner F, and Jahnchen D (1989) Pharmacokinetic model and absolute bioavailability of the new anticonvulsant gabapentin.  Adv. Epileptol. 17: 209-211.  Neurontin Product Label.",
279,Gadoversetamide,131069-91-5,0.16,1.2,1.0,2.2,1.7,OptiMARK Product Label.,
280,Galanthamine,357-70-0,2.3,5.6,0.83,6.8,5.3,"Westra P, van Thiel MJS, Vermeer GA, Soeterbroek AM, Scaf AH, and Claessens HA (1986) Pharmacokinetics of galanthamine (a long-acting anticholinesterase drug) in anaesthetized patients.  Br. J. Anaesth. 58: 1303-1307.  Bickel U, Thomsen T, Weber W, Fischer JP, Bachus R, Nitz M, and Kewitz H (1991) Pharmacokinetics of galanthamine in humans and corresponding cholinesterase inhibition.  Clin. Pharmacol. Ther. 50: 420-428.  Zhao Q, Iyer GR, Verhaeghe T, and Truyen L (2002) Pharmacokinetics and safety of galantamine in subjects with hepatic impairment and healthy volunteers. J. Clin. Pharmacol. 42: 428-436",
281,Ganciclovir,82410-32-0,1.0,4.6,0.99,3.7,3.7,"Anderson RD, Griffy KG, Jung D, Dorr A, Hulse JD, and Smith RB (1995) Ganciclovir absolute bioavailability and steady-state pharmacokinetics after oral administration of two 3000 mg/d dosing regimens in human immunodeficiency virus and cytomegalovirus seropositive patients.  Clin. Ther.  17: 425-432.   Aweeka FT, Gambertoglio JG, Kramer F, van der Horst C, Polsky B, Jayewardene A, Lizak P, Emrick L, Tong W, and Jacobson MA (1995) Foscarnet and ganciclovir pharmacokinetics during concomitant or alternating maintenance therapy for AIDS-related cytomegalovirus retinitis.  Clin. Pharmacol. Ther. 57: 403-412.  Cytovene-IV Product Label",
282,Gatifloxacin,112811-59-3,1.7,2.8,0.80,11,10,"Gajjar DA, LaCreta FP, Uderman HD, Kollia GD, Duncan G, Birkhofer MJ, and Grasela DM (2000) A dose-escalation study of the safety, tolerability, and pharmacokinetics of intravenous gatifloxacin in healthy adult men.  Pharmacotherapy  20: 49S-58S.  Perry C, Balfour J, and Lamb H (1999) Gatifloxacin.  Drugs 58: 683-698.",
283,Gefitinib,184475-35-2,23,12,0.089,32,34,"Swaisland, HC, Smith RP, Laight A, Kerr DJ, Ranson M, Wilder-Smith CH, and Duvauchelle T (2005) Single-dose clinical pharmacokinetics studies of gefitinib.  Clin. Pharmacokinet. 44: 1165-1177.  McKillop D, Hutchison M, Partridge EA, Bushby N, Cooper CMF, Clarkson-Jones JA, Herron W, and Swaisland HC (2004) Metabolic disposition of gefitinib, an epidermal growth factor receptor tyrosine kinase inhibitor, in rat, dog and man.  Xenobiotica 34: 917-934",
284,Gemcitabine,95058-81-4,1.5,32,1.0,0.81,1.0,"Paitnik A, Eckhardt SG, Izbicka E, Tolcher AA, Hammond LA, Takimoto CH, Schwartz G, McCreery H, Goetz A, Mori M, terada K, Gentner L, Rybak ME, Richards H, Zhang S, and Rowinsky EK (2003) A phase I pharmacokinetic, and biological study of the farnesyltransferase inhibitor tipifarnib in combination with gemcitabine in patients with advanced malignancies.  Clin. Canc. Res. 9: 4761-4771.  Gemzar Product Label.",Parameters calculated from data obtained by digitization of the plot provided in the reference.
285,Genaconazole,120924-80-3,0.62,0.19,NF,54,49,"Mojavrian P, Radwanski E, Affirme MB, Cayen MN, and Lin CC (1994) Pharmacokinetics of the triazole antifungal agent geneconazole in healthy men after oral and intravenous administration.  Antimic. Agents Chemother.  38: 2758-2762.",VDss calculated from digitized plots.
286,Gentamicin,1403-66-3,0.33,1.0,1.0,5.5,4.7,"Bertino JS, Booker LA, Franck P, and Rybicki B (1991) Gentamicin pharmacokinetics in patients with malignancies.  Antimic. Agents Chemother.  35: 1501-1503.  Gordon RC, Regamey C, and Kirby WMM (1972) Serum protein binding of the aminoglycoside antibiotics.  Antimic. Agents Chemother. 2: 214-216.",
287,Gestodene,60282-87-3,0.46,0.80,0.023,9.6,10,"Tauber U, Tack JW, and Matthes H (1989) Single dose phakmacokinetics of gestodene in women after intravenous and oral administration.  Contraception 40: 461-476.    Kuhnz W, Pfeffer M,and Al-Yacoub G (1990) Protein binding of the contraceptive steroids gestodene, 3-keto-desogestrel and ethinylestradiol in human serum.  J. Steroid Biochem. 35: 313-318.  Gui LQ and Humpel M (1990) Serum protein binding characteristics of cyproterene acetate, gestodene, levonorgestrel and norethisterone in rat, rabbit, dog, monkey and man.  J. Steroid Biochem. 35: 319-326.","VDss deteremined from Cvs t data obtained by digitization of plots in Tauber, 1989.  Protein binding very different in two reports: 0.006 in Kuhnz et al vs 0.04 in Gui and Humpel; value entered is the average."
