,drug_name,Smiles,drug_type
1054,2_oxo_clopidogrel,COC(=O)[C@@H](N1CCC2SC(=O)C=C2C1)C3=C(Cl)C=CC=C3,2C8
1055,4_chloro_7_ethoxycoumarin,CCOC1=CC=C2C(=C[C](=O)OC2=C1)Cl,2C8
1056,4prime_hydroxy_clobazam,CN1C(=O)CC(=O)N(C2=CC=C(O)C=C2)C3=CC(=CC=C13)Cl,2C8
1057,7_ethoxy_coumarin,CCOC1=CC=C2C=C[C](=O)OC2=C1,2C8
1058,7_methoxy_4_trifluoro_methyl_coumarin,COC1=CC=C2C(=C1)O[C](=O)C=C2C(F)(F)F,2C8
1059,9_cis_retinoic_acid,CC1=C(\C=C\C(C)=C/C=C/C(C)=C/C(O)=O)C(C)(C)CCC1,2C8
1060,acetaminophen,CC(=O)NC1=CC=C(O)C=C1,2C8
1061,all_trans_retinoic_acid,CC1=C(\C=C\C(C)=C\C=C\C(C)=C\C(O)=O)C(C)(C)CCC1,2C8
1062,buprenorphine,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]4CC5=C6C(=C(O)C=C5)O[C@@H]2[C@@]36CCN4CC7CC7,2C8
1063,chloroquine_R,CCN(CC)CCC[C@@H](C)NC1=C2C=CC(=CC2=NC=C1)Cl,2C8
1064,delta_9_tetrahydrocannabinol,CCCCCC1=CC2=C([C@@H]3C=C(C)CC[C@H]3C(C)(C)O2)C(=C1)O,2C8
1065,diazepam,CN1C(=O)CN=C(C2=CC=CC=C2)C3=CC(=CC=C13)Cl,2C8
1066,dibenzyl_fluorescein,O=C1OC2(C3=CC=C(OCC4=CC=CC=C4)C=C3OC5=CC(=CC=C25)OCC6=CC=CC=C6)C7=CC=CC=C17,2C8
1067,diclofenac,OC(=O)CC1=CC=CC=C1NC2=C(Cl)C=CC=C2Cl,2C8
1068,foxy,COC1=CC=C2[NH]C=C(CCN(C(C)C)C(C)C)C2=C1,2C8
1069,LAAM,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,2C8
1070,licofelone_M1,CC1(C)C[N]2C(=C(C3=CC=C(Cl)C=C3)C(=C2C1)C4=CC=CC=C4)CC(=O)O[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O)C(O)=O,2C8
1071,methadone_R,CCC(=O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,2C8
1072,methoxychlor,COC1=CC=C(C=C1)C(C2=CC=C(OC)C=C2)C(Cl)(Cl)Cl,2C8
1073,mono_OH_methoxychlor,COC1=CC=C(C=C1)C(C2=CC=C(O)C=C2)C(Cl)(Cl)Cl,2C8
1074,morphine,CN1CC[C@@]23[C@H]4OC5=C(O)C=CC(=C25)C[C@@H]1[C@@H]3C=C[C@@H]4O,2C8
1075,norverapamil_S,COC1=C(OC)C=C(CCNCCC[C@](C#N)(C(C)C)C2=CC(=C(OC)C=C2)OC)C=C1,2C8
1076,verapamil_R,COC1=C(OC)C=C(CCN(C)CCC[C@@](C#N)(C(C)C)C2=CC(=C(OC)C=C2)OC)C=C1,2C8
1077,verapamil_S,COC1=C(OC)C=C(CCN(C)CCC[C@](C#N)(C(C)C)C2=CC(=C(OC)C=C2)OC)C=C1,2C8
1078,warfarin_R,CC(=O)C[C@H](C1=CC=CC=C1)C2=C(O)C3=C(O[C]2=O)C=CC=C3,2C8
1079,warfarin_S,CC(=O)C[C@@H](C1=CC=CC=C1)C2=C(O)C3=CC=CC=C3O[C]2=O,2C8
1080,13_cis_retinoic_acid,CC1=C(\C=C\C(C)=C\C=C\C(C)=C/C(O)=O)C(C)(C)CCC1,2C9
1081,2_oxo_clopidogrel,COC(=O)[C@@H](N1CCC2SC(=O)C=C2C1)C3=C(Cl)C=CC=C3,2C9
1082,2_oxo_quazepam,FC1=CC=CC=C1C2=NCC(=O)N(CC(F)(F)F)C3=CC=C(Cl)C=C23,2C9
1083,3_methylether_estradiol,COC1=CC=C2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCC2=C1,2C9
1084,4prime_hydroxy_clobazam,CN1C(=O)CC(=O)N(C2=CC=C(O)C=C2)C3=CC(=CC=C13)Cl,2C9
1085,5_hydroxy_diclofenac,OC(=O)CC1=CC(=CC=C1NC2=C(Cl)C=CC=C2Cl)O,2C9
1086,7_methoxy_3_cyano_coumarin,COC1=CC=C2C=C(C#N)[C](=O)OC2=C1,2C9
1087,7_methoxy_4_trifluoro_methyl_coumarin,COC1=CC=C2C(=C1)O[C](=O)C=C2C(F)(F)F,2C9
1088,9_cis_retinoic_acid,CC1=C(\C=C\C(C)=C/C=C/C(C)=C/C(O)=O)C(C)(C)CCC1,2C9
1089,ABT_66193,CC(NC(N)=O)C1=CC2=CC=CC=C2S1,2C9
1090,ABT_761,C[C@H](C#CC1=CC=C(CC2=CC=C(F)C=C2)S1)N(O)C(N)=O,2C9
1091,aceclofenac,OC(=O)COC(=O)CC1=CC=CC=C1NC2=C(Cl)C=CC=C2Cl,2C9
1092,acenocoumarol_R,CC(=O)C[C@H](C1=CC=C(C=C1)[N](=O)=O)C2=C(O)C3=C(O[C]2=O)C=CC=C3,2C9
1093,all_trans_retinal,CC(=C\C=O)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,2C9
1094,all_trans_retinoic_acid,CC1=C(\C=C\C(C)=C\C=C\C(C)=C\C(O)=O)C(C)(C)CCC1,2C9
1095,clomipramine,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=C(Cl)C=C13,2C9
1096,delta_9_tetrahydrocannabinol,CCCCCC1=CC2=C([C@@H]3C=C(C)CC[C@H]3C(C)(C)O2)C(=C1)O,2C9
1097,dextromethorphan,COC1=CC2=C(C[C@@H]3[C@@H]4CCCC[C@]24CCN3C)C=C1,2C9
1098,dibenzyl_fluorescein,O=C1OC2(C3=CC=C(OCC4=CC=CC=C4)C=C3OC5=CC(=CC=C25)OCC6=CC=CC=C6)C7=CC=CC=C17,2C9
1099,diclofenac,OC(=O)CC1=CC=CC=C1NC2=C(Cl)C=CC=C2Cl,2C9
1100,eupatilin,COC1=CC=C(C=C1OC)C2=C[C](=O)C3=C(O)C(=C(O)C=C3O2)OC,2C9
1101,flunarizine,FC1=CC=C(C=C1)C(N2CCN(CC2)C\C=C\C3=CC=CC=C3)C4=CC=C(F)C=C4,2C9
1102,flunitrazepam,CN1C(=O)CN=C(C2=C(F)C=CC=C2)C3=C1C=CC(=C3)[N](=O)=O,2C9
1103,flurbiprofen_S,C[C@H](C(O)=O)C1=CC=C(C(=C1)F)C2=CC=CC=C2,2C9
1104,flutamide,CC(C)C(=O)NC1=CC(=C(C=C1)[N](=O)=O)C(F)(F)F,2C9
1105,foxy,COC1=CC=C2[NH]C=C(CCN(C(C)C)C(C)C)C2=C1,2C9
1106,indomethacin_phenethylamide,COC1=CC=C2[N](C(=C(CC(=O)NCCC3=CC=CC=C3)C2=C1)C)C(=O)C4=CC=C(Cl)C=C4,2C9
1107,kaempferide,COC1=CC=C(C=C1)C2=C(O)[C](=O)C3=C(O2)C=C(O)C=C3O,2C9
1108,LAAM,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,2C9
1109,lansoprazole_R,CC1=C(OCC(F)(F)F)C=CN=C1C[S@@](=O)C2=NC3=CC=CC=C3[NH]2,2C9
1110,losartan_carboxaldehyde_EXP_3179,CCCCC1=NC(=C(C=O)[N]1CC2=CC=C(C=C2)C3=CC=CC=C3C4=N[NH]N=N4)Cl,2C9
1111,meloxicam,CN1C(=C(O)C2=CC=CC=C2[S]1(=O)=O)C(=O)NC3=NC=C(C)S3,2C9
1112,methoxychlor,COC1=CC=C(C=C1)C(C2=CC=C(OC)C=C2)C(Cl)(Cl)Cl,2C9
1113,methyl_eugenol,COC1=C(OC)C=C(CC=C)C=C1,2C9
1114,mono_OH_methoxychlor,COC1=CC=C(C=C1)C(C2=CC=C(O)C=C2)C(Cl)(Cl)Cl,2C9
1115,omeprazole_S,COC1=CC=C2[NH]C(=NC2=C1)[S@@](=O)CC3=NC=C(C)C(=C3C)OC,2C9
1116,perphenazine,OCCN1CCN(CCCN2C3=C(SC4=C2C=C(Cl)C=C4)C=CC=C3)CC1,2C9
1117,phenprocoumon_R,CC[C@H](C1=CC=CC=C1)C2=C(O)C3=CC=CC=C3O[C]2=O,2C9
1118,phenprocoumon_S,CC[C@@H](C1=CC=CC=C1)C2=C(O)C3=CC=CC=C3O[C]2=O,2C9
1119,quazepam,FC1=CC=CC=C1C2=NCC(=S)N(CC(F)(F)F)C3=CC=C(Cl)C=C23,2C9
1120,safrole,C=CCC1=CC=C2OCOC2=C1,2C9
1121,suprofen_desmethyl,OC(=O)COC1=CC=C(C=C1)C(=O)C2=CC=CS2,2C9
1122,tamarixetin,COC1=C(O)C=C(C=C1)C2=C(O)[C](=O)C3=C(O2)C=C(O)C=C3O,2C9
1123,testosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,2C9
1124,thioridazine_R,CSC1=CC=C2SC3=CC=CC=C3N(CC[C@H]4CCCCN4C)C2=C1,2C9
1125,tienilic_acid,OC(=O)COC1=CC=C(C(=C1Cl)Cl)C(=O)C2=CC=CS2,2C9
1126,tienilic_acid_deriv_1,OC1=CC=C(C(=C1Cl)Cl)C(=O)C2=CC=CS2,2C9
1127,tienilic_acid_newderiv_9,ClC1=C(Cl)C(=CC=C1OCC2=NN=N[NH]2)C(=O)C3=CC=CS3,2C9
1128,warfarin_R,CC(=O)C[C@H](C1=CC=CC=C1)C2=C(O)C3=C(O[C]2=O)C=CC=C3,2C9
1129,18_methoxy_coronaridine,COCC[C@H]1CC2CN3CCC4=C([NH]C5=CC=CC=C45)[C@](C2)(C13)C(=O)OC,2D6
1130,2_hydroxy_indomethacin_phenethylamide,COC1=CC=C2[N](C(=C(CC(=O)NCC(O)C3=CC=CC=C3)C2=C1)C)C(=O)C4=CC=C(Cl)C=C4,2D6
1131,2_oxo_clopidogrel,COC(=O)[C@@H](N1CCC2SC(=O)C=C2C1)C3=C(Cl)C=CC=C3,2D6
1132,3_methylindole,CC1=C[NH]C2=CC=CC=C12,2D6
1133,4_methoxy_amphetamine,COC1=CC=C(CC(C)N)C=C1,2D6
1134,4_methoxy_N_ethylamphetamine,CCNC(C)CC1=CC=C(OC)C=C1,2D6
1135,6_methylchrysene,CC1=CC2=C3C=CC=CC3=CC=C2C4=CC=CC=C14,2D6
1136,7_methoxy_3_cyano_coumarin,COC1=CC=C2C=C(C#N)[C](=O)OC2=C1,2D6
1137,7_methoxy_4_trifluoro_methyl_coumarin,COC1=CC=C2C(=C1)O[C](=O)C=C2C(F)(F)F,2D6
1138,ABT_438,C[C@@H](NC(N)=O)C#CC1=CC=C(CC2=CC=C(F)C=C2)S1,2D6
1139,ABT_66193,CC(NC(N)=O)C1=CC2=CC=CC=C2S1,2D6
1140,all_trans_retinal,CC(=C\C=O)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,2D6
1141,AMMC,CC[N+](C)(CC)CCC1=C(C)C2=CC=C(OC)C=C2O[C]1=O,2D6
1142,atomoxetine,CNCC[C@@H](OC1=C(C)C=CC=C1)C2=CC=CC=C2,2D6
1143,BMAMC,CCCCNCC1=C[C](=O)OC2=CC(=CC=C12)OC,2D6
1144,clomipramine,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=C(Cl)C=C13,2D6
1145,deshydroxy_propranolol,CC(C)NCCCOC1=CC=CC2=CC=CC=C12,2D6
1146,deshydroxy_trifluoro_propranolol,CC(NCCCOC1=CC=CC2=CC=CC=C12)C(F)(F)F,2D6
1147,desmethyl_citalopram,CNCCCC1(OCC2=CC(=CC=C12)C#N)C3=CC=C(F)C=C3,2D6
1148,difluoro_propranolol,CC(NCC(O)COC1=CC=CC2=CC=CC=C12)C(F)F,2D6
1149,DiMMAMC,COC1=CC=C2C(=C[C](=O)OC2=C1)CN(C)C,2D6
1150,EMAMC,CCNCC1=C[C](=O)OC2=CC(=CC=C12)OC,2D6
1151,ethyl_morphine,CCOC1=C2O[C@H]3[C@@H](O)C=C[C@H]4[C@H]5CC(=C2[C@@]34CCN5C)C=C1,2D6
1152,ezlopitant,COC1=C(CN[C@H]2C3CCN(CC3)[C@H]2C(C4=CC=CC=C4)C5=CC=CC=C5)C=C(C=C1)C(C)C,2D6
1153,flunarizine,FC1=CC=C(C=C1)C(N2CCN(CC2)C\C=C\C3=CC=CC=C3)C4=CC=C(F)C=C4,2D6
1154,fluoro_propranolol,CC(CF)NCC(O)COC1=CC=CC2=CC=CC=C12,2D6
1155,isopropyl_propranolol,CC(C)C(C)NCC(O)COC1=CC=CC2=CC=CC=C12,2D6
1156,lidocaine,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,2D6
1157,MAMC,COC1=CC=C2C(=C[C](=O)OC2=C1)CN,2D6
1158,MBDB,CC[C@H](CC1=CC=C2OCOC2=C1)NC,2D6
1159,MDA_tenamfetamine,CC(N)CC1=CC=C2OCOC2=C1,2D6
1160,MDE_R,CCN[C@H](C)CC1=CC=C2OCOC2=C1,2D6
1161,MDMA_R,CN[C@H](C)CC1=CC=C2OCOC2=C1,2D6
1162,mesoridazine,CN1CCCCC1CCN2C3=CC=CC=C3SC4=CC=C(C=C24)[S](C)=O,2D6
1163,methamphetamine_R,CN[C@H](C)CC1=CC=CC=C1,2D6
1164,methamphetamine_S,CN[C@@H](C)CC1=CC=CC=C1,2D6
1165,methyl_eugenol,COC1=C(OC)C=C(CC=C)C=C1,2D6
1166,mirtazapine_R,CN1CCN2[C@@H](C1)C3=CC=CC=C3CC4=CC=CN=C24,2D6
1167,ML_3603,CC(NC1=NC=CC(=C1)C2=C(N=C([NH]2)[S](C)=O)C3=CC=C(F)C=C3)C4=CC=CC=C4,2D6
1168,MMAMC,CNCC1=C[C](=O)OC2=C1C=CC(=C2)OC,2D6
1169,mono_OH_methoxychlor,COC1=CC=C(C=C1)C(C2=CC=C(O)C=C2)C(Cl)(Cl)Cl,2D6
1170,MOPPP_R,COC1=CC=C(C=C1)C(=O)[C@@H](C)N2CCCC2,2D6
1171,N_butyl_amphetamine,CCCCNC(C)CC1=CC=CC=C1,2D6
1172,N_desmethyl_clomipramine,CNCCCN1C2=CC=CC=C2CCC3=CC=C(Cl)C=C13,2D6
1173,N_ethyl_amphetamine,CCNC(C)CC1=CC=CC=C1,2D6
1174,N_trifluoro_ethyl_desisopropyl_propranolol,OC(CNCC(F)(F)F)COC1=CC=CC2=CC=CC=C12,2D6
1175,oxycodone,COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(=C2[C@@]34CCN5C)C=C1,2D6
1176,perazine,CN1CCN(CCCN2C3=CC=CC=C3SC4=C2C=CC=C4)CC1,2D6
1177,perphenazine,OCCN1CCN(CCCN2C3=C(SC4=C2C=C(Cl)C=C4)C=CC=C3)CC1,2D6
1178,PMAMC,CCCNCC1=C[C](=O)OC2=C1C=CC(=C2)OC,2D6
1179,propranolol_R,CC(C)NC[C@@H](O)COC1=C2C=CC=CC2=CC=C1,2D6
1180,propranolol_S,CC(C)NC[C@H](O)COC1=C2C=CC=CC2=CC=C1,2D6
1181,retinol,CC(=C\CO)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,2D6
1182,tangeretin,COC1=CC=C(C=C1)C2=C[C](=O)C3=C(OC)C(=C(OC)C(=C3O2)OC)OC,2D6
1183,thioridazine_R,CSC1=CC=C2SC3=CC=CC=C3N(CC[C@H]4CCCCN4C)C2=C1,2D6
1184,trifluoro_propranolol,CC(NCC(O)COC1=CC=CC2=CC=CC=C12)C(F)(F)F,2D6
1185,3_cyano_7_ethoxycoumarin,CCOC1=CC=C2C=C(C#N)[C](=O)OC2=C1,2E1
1186,4_nitroanisole,COC1=CC=C(C=C1)[N](=O)=O,2E1
1187,7_ethoxy_4_trifluoro_methyl_coumarin,CCOC1=CC=C2C(=C1)O[C](=O)C=C2C(F)(F)F,2E1
1188,7_ethoxy_coumarin,CCOC1=CC=C2C=C[C](=O)OC2=C1,2E1
1189,7_methoxy_3_cyano_coumarin,COC1=CC=C2C=C(C#N)[C](=O)OC2=C1,2E1
1190,9_anthraldehyde,O=CC1=C2C=CC=CC2=CC3=CC=CC=C13,2E1
1191,ABT_761,C[C@H](C#CC1=CC=C(CC2=CC=C(F)C=C2)S1)N(O)C(N)=O,2E1
1192,butadienemonoxide,C=CC1CO1,2E1
1193,DMBA,CC1=C2C=CC=CC2=C(C)C3=C4C=CC=CC4=CC=C13,2E1
1194,ethyl_tert_butyl_ether,CCOC(C)(C)C,2E1
1195,indole,[NH]1C=CC2=CC=CC=C12,2E1
1196,lauric_acid,CCCCCCCCCCCC(O)=O,2E1
1197,myristic_acid,CCCCCCCCCCCCCC(O)=O,2E1
1198,N_amyl_N_methyl_nitrosamine,CCCCCN(C)N=O,2E1
1199,NN_diamyl_nitrosoamine,CCCCCN(CCCCC)N=O,2E1
1200,NN_dibutyl_nitrosoamine,CCCCN(CCCC)N=O,2E1
1201,NN_dipropyl_nitrosoamine,CCCN(CCC)N=O,2E1
1202,nonane,CCCCCCCCC,2E1
1203,oleic_acid,CCCCCCCC\C=C/CCCCCCCC(O)=O,2E1
1204,palmitic_acid,CCCCCCCCCCCCCCCC(O)=O,2E1
1205,safrole,C=CCC1=CC=C2OCOC2=C1,2E1
1206,stearic_acid,CCCCCCCCCCCCCCCCCC(O)=O,2E1
1207,styrene,C=CC1=CC=CC=C1,2E1
1208,tert_amyl_methyl_ether,CCC(C)(C)OC,2E1
1209,theophylline,C[N]1[C](=O)[N](C)C2=C([NH]C=N2)[C]1=O,2E1
1210,thioridazine_R,CSC1=CC=C2SC3=CC=CC=C3N(CC[C@H]4CCCCN4C)C2=C1,2E1
1211,toluene,CC1=CC=CC=C1,2E1
1212,trans_2_butene,C\C=C\C,2E1
1213,xylene_meta,CC1=CC=CC(=C1)C,2E1
1214,xylene_ortho,CC1=CC=CC=C1C,2E1
1215,1_alpha_hydroxy_vitamin_D3,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C3\C[C@@H](O)C[C@H](O)C3=C,3A4
1216,13_cis_retinoic_acid,CC1=C(\C=C\C(C)=C\C=C\C(C)=C/C(O)=O)C(C)(C)CCC1,3A4
1217,17_beta_estradiol,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@H]2O,3A4
1218,2_hydroxy_indomethacin_phenethylamide,COC1=CC=C2[N](C(=C(CC(=O)NCC(O)C3=CC=CC=C3)C2=C1)C)C(=O)C4=CC=C(Cl)C=C4,3A4
1219,2_oxo_quazepam,FC1=CC=CC=C1C2=NCC(=O)N(CC(F)(F)F)C3=CC=C(Cl)C=C23,3A4
1220,3_methylether_estradiol,COC1=CC=C2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCC2=C1,3A4
1221,4prime_hydroxy_clobazam,CN1C(=O)CC(=O)N(C2=CC=C(O)C=C2)C3=CC(=CC=C13)Cl,3A4
1222,5beta_cholestane_3alpha_7alpha_12alpha_triol,CC(C)CCC[C@@H](C)[C@@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@@]4(C)[C@@H]3C[C@H](O)[C@]12C,3A4
1223,6_methylchrysene,CC1=CC2=C3C=CC=CC3=CC=C2C4=CC=CC=C14,3A4
1224,7_butoxy_coumarin,CCCCOC1=CC=C2C=C[C](=O)OC2=C1,3A4
1225,7_ethoxy_coumarin,CCOC1=CC=C2C=C[C](=O)OC2=C1,3A4
1226,7_hexoxy_coumarin,CCCCCCOC1=CC=C2C=C[C](=O)OC2=C1,3A4
1227,7_methyl_benzacridine,CC1=C2C=CC3=C(C=CC=C3)C2=NC4=CC=CC=C14,3A4
1228,7_pentoxy_coumarin,CCCCCOC1=CC=C2C=C[C](=O)OC2=C1,3A4
1229,9_anthraldehyde,O=CC1=C2C=CC=CC2=CC3=CC=CC=C13,3A4
1230,9_cis_retinal,CC(=C\C=O)/C=C/C=C(C)\C=C\C1=C(C)CCCC1(C)C,3A4
1231,ABT_438,C[C@@H](NC(N)=O)C#CC1=CC=C(CC2=CC=C(F)C=C2)S1,3A4
1232,ABT_66193,CC(NC(N)=O)C1=CC2=CC=CC=C2S1,3A4
1233,all_trans_retinoic_acid,CC1=C(\C=C\C(C)=C\C=C\C(C)=C\C(O)=O)C(C)(C)CCC1,3A4
1234,ametryne,CCNC1=NC(=NC(=N1)SC)NC(C)C,3A4
1235,apigenin,OC1=CC=C(C=C1)C2=C[C](=O)C3=C(O2)C=C(O)C=C3O,3A4
1236,barnidipine,COC(=O)C1=C(C)NC(=C([C@H]1C2=CC=CC(=C2)[N](=O)=O)C(=O)O[C@H]3CCN(C3)CC4=CC=CC=C4)C,3A4
1237,BDB,CCC(N)CC1=CC=C2OCOC2=C1,3A4
1238,beta_thujone,CC(C)[C@@]12C[C@@H]1[C@H](C)C(=O)C2,3A4
1239,bortezomib,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=CN=CC=N2)B(O)O,3A4
1240,buprenorphine,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]4CC5=C6C(=C(O)C=C5)O[C@@H]2[C@@]36CCN4CC7CC7,3A4
1241,chenodeoxycholic_acid,C[C@H](CCC(O)=O)[C@@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,3A4
1242,cholic_acid,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,3A4
1243,clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,3A4
1244,deoxycholic_acid,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,3A4
1245,dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,3A4
1246,DHEA,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O,3A4
1247,dibenzacridine,C1=CC=C2C(=C1)C=CC3=NC4=CC=C5C=CC=CC5=C4C=C23,3A4
1248,diltiazem,COC1=CC=C(C=C1)[C@@H]2SC3=CC=CC=C3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O,3A4
1249,DMBA,CC1=C2C=CC=CC2=C(C)C3=C4C=CC=CC4=CC=C13,3A4
1250,estrone,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O,3A4
1251,ethyl_morphine,CCOC1=C2O[C@H]3[C@@H](O)C=C[C@H]4[C@H]5CC(=C2[C@@]34CCN5C)C=C1,3A4
1252,ezlopitant,COC1=C(CN[C@H]2C3CCN(CC3)[C@H]2C(C4=CC=CC=C4)C5=CC=CC=C5)C=C(C=C1)C(C)C,3A4
1253,finasteride,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,3A4
1254,fipronil,NC1=C(C(=N[N]1C2=C(Cl)C=C(C=C2Cl)C(F)(F)F)C#N)[S@](=O)C(F)(F)F,3A4
1255,LAAM,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,3A4
1256,lansoprazole_R,CC1=C(OCC(F)(F)F)C=CN=C1C[S@@](=O)C2=NC3=CC=CC=C3[NH]2,3A4
1257,losartan_carboxaldehyde_EXP_3179,CCCCC1=NC(=C(C=O)[N]1CC2=CC=C(C=C2)C3=CC=CC=C3C4=N[NH]N=N4)Cl,3A4
1258,MDA_tenamfetamine,CC(N)CC1=CC=C2OCOC2=C1,3A4
1259,MDE_R,CCN[C@H](C)CC1=CC=C2OCOC2=C1,3A4
1260,MDMA_R,CN[C@H](C)CC1=CC=C2OCOC2=C1,3A4
1261,miocamycin_Mb12,CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(C)=O)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)[C@H]1OC,3A4
1262,miocamycin_Mb6,CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)[C@H]1OC,3A4
1263,mono_OH_methoxychlor,COC1=CC=C(C=C1)C(C2=CC=C(O)C=C2)C(Cl)(Cl)Cl,3A4
1264,N_desmethyl_clomipramine,CNCCCN1C2=CC=CC=C2CCC3=CC=C(Cl)C=C13,3A4
1265,nicardipine_R,COC(=O)C1=C(C)NC(=C([C@@H]1C2=CC=CC(=C2)[N](=O)=O)C(=O)OCCN(C)CC3=CC=CC=C3)C,3A4
1266,norverapamil_S,COC1=C(OC)C=C(CCNCCC[C@](C#N)(C(C)C)C2=CC(=C(OC)C=C2)OC)C=C1,3A4
1267,omeprazole_S,COC1=CC=C2[NH]C(=NC2=C1)[S@@](=O)CC3=NC=C(C)C(=C3C)OC,3A4
1268,onapristone,CN(C)C1=CC=C(C=C1)[C@H]2C[C@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]4CCC5=CC(=O)CCC5=C24,3A4
1269,org_4060,CC[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#C)[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]13,3A4
1270,oxycodone,COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(=C2[C@@]34CCN5C)C=C1,3A4
1271,perazine,CN1CCN(CCCN2C3=CC=CC=C3SC4=C2C=CC=C4)CC1,3A4
1272,phenprocoumon_R,CC[C@H](C1=CC=CC=C1)C2=C(O)C3=CC=CC=C3O[C]2=O,3A4
1273,progesterone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3A4
1274,promazine,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C13,3A4
1275,quinine,COC1=CC=C2N=CC=C([C@@H](O)[C@@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)C2=C1,3A4
1276,retinol,CC(=C\CO)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,3A4
1277,ropivacaine,CCCN1CCCC[C@H]1C(=O)NC2=C(C)C=CC=C2C,3A4
1278,RPR_127025,NC(=O)C1=C2C(O)CCC[N]2C(=C1Cl)C3=CN=CC=C3,3A4
1279,simvastatin_hydroxy_acid,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12,3A4
